order_id,order_date,quantity,category,status,unit_price,discount_pct,stock_left,buyer_name,is_vip,payment_method
105139,2025-02-15,2,Сборные букеты,pending,2954.11,0.0038,50,Дарья Попова,0,sbp
105140,2025-02-15,3,Сборные букеты,completed,3270.15,0.0572,23,София Иванова,0,card
105141,2025-02-15,2,Композиции,completed,3489.94,0.0497,42,Елена Лебедева,0,card
105142,2025-02-15,1,Хризантемы,completed,1357.68,0.0018,30,Ольга Смирнова,0,card
105143,2025-02-15,1,Тюльпаны,completed,1994.37,0.0298,28,София Козлова,0,cash
105144,2025-02-15,1,Тюльпаны,completed,2338.38,0.0804,39,София Попова,0,card
105145,2025-02-15,1,Сборные букеты,completed,2627.0,0.1089,15,Ирина Новикова,0,card
105146,2025-02-15,1,Розы,completed,2573.79,0.0593,53,Полина Смирнова,1,card
105147,2025-02-15,1,Розы,completed,2897.76,0.0725,39,Анна Лебедева,0,sbp
105148,2025-02-15,1,Розы,completed,2381.67,0.0504,46,Анна Лебедева,0,sbp
105149,2025-02-15,1,Розы,completed,2549.47,0.0563,30,Елена Иванова,0,cash
105150,2025-02-15,1,Сборные букеты,completed,2710.12,0.0109,39,Полина Петрова,0,cash
105151,2025-02-15,1,Хризантемы,pending,2346.99,0.0723,44,Мария Смирнова,0,sbp
105152,2025-02-15,2,Сборные букеты,completed,3063.67,0.0387,30,Дарья Кузнецова,0,card
105153,2025-02-15,1,Сборные букеты,completed,3007.26,0.0943,23,Наталья Новикова,1,card
105154,2025-02-16,1,Тюльпаны,completed,2398.95,0.1254,22,Ольга Козлова,1,card
105155,2025-02-16,1,Розы,completed,2694.53,0.0546,28,Полина Смирнова,0,card
105156,2025-02-16,3,Сборные букеты,completed,2974.36,0.1191,32,Ирина Соколова,0,card
105157,2025-02-16,2,Розы,completed,2491.6,0.0744,29,Ирина Иванова,0,card
105158,2025-02-16,1,Тюльпаны,completed,2209.88,0.0129,27,Ирина Морозова,0,card
105159,2025-02-16,1,Тюльпаны,completed,1963.69,0.0774,41,Елена Лебедева,0,cash
105160,2025-02-16,1,Сборные букеты,completed,2531.21,0.0429,27,Ирина Смирнова,0,card
105161,2025-02-16,1,Хризантемы,completed,1977.29,0.1044,26,Мария Лебедева,1,card
105162,2025-02-16,2,Розы,completed,2308.35,0.0097,42,Анна Иванова,0,sbp
105163,2025-02-16,1,Хризантемы,completed,2344.58,0.0077,40,Ольга Смирнова,0,cash
105164,2025-02-16,1,Розы,completed,2587.89,0.0245,18,Мария Соколова,0,cash
105165,2025-02-16,2,Сборные букеты,completed,2882.86,0.0154,15,Ирина Лебедева,0,card
105166,2025-02-16,1,Пионы,completed,3739.3,0.0867,20,Ирина Смирнова,0,cash
105167,2025-02-16,1,Пионы,completed,3477.33,0.0806,33,София Соколова,0,card
105168,2025-02-16,1,Хризантемы,completed,1747.12,0.0325,47,Анна Петрова,1,card
105169,2025-02-16,1,Сборные букеты,completed,3220.59,0.0851,50,Дарья Петрова,0,card
105170,2025-02-16,1,Розы,completed,3039.99,0.0134,42,Мария Иванова,1,card
105171,2025-02-17,1,Розы,completed,2708.81,0.1234,56,Елена Козлова,0,sbp
105172,2025-02-17,3,Хризантемы,completed,2138.75,0.0867,31,Наталья Соколова,0,cash
105173,2025-02-17,2,Розы,completed,2538.97,0.0983,44,Полина Смирнова,0,card
105174,2025-02-17,1,Композиции,completed,3234.57,0.0465,26,София Кузнецова,0,cash
105175,2025-02-17,1,Розы,completed,3002.15,0.0069,14,Елена Козлова,0,card
105176,2025-02-17,1,Тюльпаны,completed,2059.48,0.0453,29,Наталья Кузнецова,0,card
105177,2025-02-17,1,Сборные букеты,completed,3462.44,0.0353,31,Наталья Смирнова,0,card
105178,2025-02-17,2,Сборные букеты,completed,3388.57,0.0587,62,Алина Кузнецова,0,card
105179,2025-02-17,1,Композиции,completed,3062.02,0.0823,33,Елена Смирнова,0,card
105180,2025-02-17,2,Розы,completed,2487.49,0.1184,19,Ольга Козлова,0,sbp
105181,2025-02-17,1,Тюльпаны,completed,1953.81,0.0313,45,Анна Новикова,0,cash
105182,2025-02-17,1,Розы,completed,2531.43,0.0724,24,Полина Смирнова,0,sbp
105183,2025-02-17,2,Розы,pending,2620.73,0.017,33,Наталья Морозова,0,card
105184,2025-02-17,1,Сборные букеты,completed,3656.17,0.038,44,София Соколова,0,card
105185,2025-02-17,1,Тюльпаны,completed,1864.01,0.0741,22,София Лебедева,1,cash
105186,2025-02-17,2,Сборные букеты,pending,3132.37,0.0045,49,София Морозова,0,card
105187,2025-02-17,2,Тюльпаны,completed,2321.63,0.1568,45,Елена Морозова,1,cash
105188,2025-02-18,2,Сборные букеты,completed,3081.65,0.0903,35,Анна Иванова,0,card
105189,2025-02-18,2,Сборные букеты,completed,3106.24,0.0491,52,Ольга Петрова,0,card
105190,2025-02-18,1,Сборные букеты,cancelled,2767.14,0.0592,28,Елена Лебедева,1,cash
105191,2025-02-18,2,Розы,cancelled,2657.43,0.0626,41,Дарья Лебедева,0,sbp
105192,2025-02-18,2,Розы,completed,2746.51,0.0342,34,Анна Лебедева,0,cash
105193,2025-02-18,1,Композиции,completed,3517.07,0.0109,25,Полина Петрова,0,sbp
105194,2025-02-18,2,Розы,completed,2759.44,0.0726,24,Анна Попова,0,card
105195,2025-02-18,2,Хризантемы,completed,2384.77,0.0825,55,София Попова,0,card
105196,2025-02-19,1,Розы,completed,2755.13,0.0256,46,Полина Новикова,1,sbp
105197,2025-02-19,1,Композиции,pending,3460.68,0.0356,44,Елена Лебедева,0,cash
105198,2025-02-19,1,Пионы,completed,3635.21,0.0535,25,Дарья Лебедева,0,card
105199,2025-02-19,1,Тюльпаны,completed,1969.0,0.0788,41,Анна Кузнецова,1,card
105200,2025-02-19,1,Сборные букеты,completed,2948.68,0.0619,29,Елена Козлова,1,card
105201,2025-02-19,2,Хризантемы,completed,2129.52,0.0033,51,Наталья Иванова,0,card
105202,2025-02-19,2,Сборные букеты,completed,2976.77,0.0238,46,Елена Петрова,1,card
105203,2025-02-19,2,Тюльпаны,pending,1980.14,0.0493,42,Алина Попова,0,sbp
105204,2025-02-19,2,Композиции,completed,3268.6,0.0365,41,Ирина Соколова,0,card
105205,2025-02-19,1,Розы,completed,2185.74,0.0781,32,Мария Смирнова,0,card
105206,2025-02-20,2,Сборные букеты,completed,3030.31,0.0867,37,Ольга Петрова,1,card
105207,2025-02-20,1,Розы,completed,2225.67,0.1167,51,София Соколова,0,card
105208,2025-02-20,1,Сборные букеты,completed,2776.88,0.0365,39,София Иванова,0,card
105209,2025-02-20,1,Сборные букеты,completed,2910.34,0.0689,23,Полина Смирнова,0,card
105210,2025-02-20,1,Тюльпаны,completed,1807.1,0.0627,48,Елена Попова,0,sbp
105211,2025-02-20,1,Сборные букеты,completed,3080.55,0.077,25,Ирина Соколова,0,card
105212,2025-02-20,1,Розы,completed,2711.85,0.0613,33,Ирина Иванова,0,sbp
105213,2025-02-20,1,Пионы,completed,3772.13,0.0328,27,Мария Новикова,1,card
105214,2025-02-20,1,Розы,completed,2452.85,0.0102,2,Наталья Иванова,0,sbp
105215,2025-02-20,1,Пионы,completed,4011.23,0.0182,35,Елена Попова,0,cash
105216,2025-02-21,1,Пионы,completed,3735.92,0.008,59,Ирина Морозова,0,sbp
105217,2025-02-21,1,Розы,completed,2376.8,0.0875,37,Алина Новикова,0,sbp
105218,2025-02-21,2,Тюльпаны,completed,2449.23,0.1242,67,Полина Новикова,0,card
105219,2025-02-21,1,Розы,completed,2743.52,0.0861,31,Мария Козлова,0,card
105220,2025-02-21,1,Сборные букеты,completed,3129.34,0.0251,36,София Петрова,0,card
105221,2025-02-21,1,Пионы,completed,4096.64,0.0862,32,Анна Лебедева,0,card
105222,2025-02-21,2,Сборные букеты,completed,2647.0,0.0668,32,Ирина Петрова,0,card
105223,2025-02-21,1,Пионы,completed,4190.84,0.0875,37,Наталья Морозова,0,card
105224,2025-02-21,1,Пионы,completed,3979.25,0.1183,51,София Кузнецова,1,card
105225,2025-02-21,2,Тюльпаны,completed,2408.37,0.0404,21,Наталья Иванова,0,card
105226,2025-02-21,1,Тюльпаны,completed,2186.18,0.0171,33,Дарья Петрова,0,sbp
105227,2025-02-21,1,Сборные букеты,completed,3007.76,0.0447,40,Елена Иванова,0,cash
105228,2025-02-21,1,Сборные букеты,completed,2936.43,0.0515,48,Наталья Кузнецова,0,sbp
105229,2025-02-21,1,Композиции,completed,3525.77,0.0375,7,Дарья Петрова,0,card
105230,2025-02-22,2,Сборные букеты,completed,3013.42,0.0387,14,Анна Козлова,0,sbp
105231,2025-02-22,1,Розы,completed,2739.93,0.0804,33,Дарья Лебедева,0,card
105232,2025-02-22,2,Сборные букеты,completed,2732.98,0.0101,44,София Смирнова,0,card
105233,2025-02-22,1,Тюльпаны,completed,1981.85,0.0468,27,Наталья Петрова,0,card
105234,2025-02-22,2,Сборные букеты,completed,3531.86,0.088,39,Алина Козлова,0,card
105235,2025-02-22,2,Сборные букеты,cancelled,2944.26,0.1176,55,Мария Иванова,0,card
105236,2025-02-22,2,Тюльпаны,completed,2133.49,0.0525,31,Ирина Морозова,0,sbp
105237,2025-02-22,1,Тюльпаны,pending,1906.83,0.035,30,Дарья Смирнова,0,cash
105238,2025-02-22,1,Пионы,completed,3966.89,0.0356,39,София Иванова,0,card
105239,2025-02-22,1,Пионы,pending,3731.02,0.0029,35,Анна Козлова,1,card
105240,2025-02-22,1,Тюльпаны,completed,2060.17,0.0141,36,Анна Соколова,0,card
105241,2025-02-22,1,Тюльпаны,completed,2287.75,0.0842,31,Елена Новикова,0,card
105242,2025-02-22,1,Сборные букеты,completed,2843.27,0.0789,30,Елена Иванова,0,sbp
105243,2025-02-22,3,Розы,completed,2892.49,0.0242,17,София Попова,0,card
105244,2025-02-22,1,Пионы,completed,4073.89,0.0526,40,Ольга Соколова,0,card
105245,2025-02-22,1,Сборные букеты,completed,3229.09,0.0476,21,Елена Кузнецова,0,card
105246,2025-02-22,1,Пионы,completed,3923.92,0.0024,23,Ирина Иванова,0,cash
105247,2025-02-22,2,Хризантемы,pending,2787.08,0.0512,17,Мария Петрова,0,card
105248,2025-02-22,1,Тюльпаны,completed,2333.0,0.0878,29,Алина Попова,0,cash
105249,2025-02-22,3,Тюльпаны,completed,2342.47,0.07,29,Анна Соколова,0,card
105250,2025-02-22,1,Сборные букеты,completed,2804.3,0.1262,20,Наталья Попова,1,card
105251,2025-02-22,1,Хризантемы,completed,1967.65,0.043,30,Дарья Лебедева,1,card
105252,2025-02-22,1,Пионы,completed,4206.79,0.0679,35,Анна Морозова,0,sbp
105253,2025-02-22,2,Композиции,completed,3906.1,0.054,12,Алина Иванова,0,card
105254,2025-02-22,3,Хризантемы,completed,2484.23,0.0468,20,Ирина Петрова,1,card
105255,2025-02-23,1,Розы,completed,2721.74,0.0217,55,София Соколова,0,card
105256,2025-02-23,1,Розы,completed,2272.75,0.046,24,Ольга Петрова,0,card
105257,2025-02-23,2,Тюльпаны,completed,2293.18,0.0841,40,Елена Кузнецова,0,card
105258,2025-02-23,1,Композиции,pending,3171.89,0.1186,27,Наталья Иванова,0,card
105259,2025-02-23,1,Розы,completed,2221.76,0.0489,35,Мария Иванова,0,card
105260,2025-02-23,3,Тюльпаны,completed,2323.61,0.1372,19,Дарья Петрова,0,card
105261,2025-02-23,1,Розы,completed,2664.1,0.048,10,София Петрова,1,card
105262,2025-02-23,1,Тюльпаны,completed,2299.74,0.0572,28,Наталья Соколова,0,card
105263,2025-02-23,1,Тюльпаны,completed,2210.37,0.0369,38,Ирина Соколова,0,card
105264,2025-02-23,2,Розы,completed,2750.95,0.0254,39,София Морозова,0,cash
105265,2025-02-24,1,Тюльпаны,pending,1884.38,0.1264,35,Полина Новикова,0,card
105266,2025-02-24,1,Тюльпаны,completed,2077.91,0.049,24,Алина Соколова,1,card
105267,2025-02-24,2,Сборные букеты,pending,2750.43,0.0226,42,Ирина Морозова,0,card
105268,2025-02-24,1,Хризантемы,completed,1548.26,0.1381,24,Полина Лебедева,1,card
105269,2025-02-24,1,Тюльпаны,cancelled,2263.94,0.045,25,Полина Морозова,0,card
105270,2025-02-24,1,Хризантемы,completed,1823.31,0.0421,21,Анна Лебедева,0,card
105271,2025-02-24,2,Пионы,completed,4169.95,0.0101,26,Елена Новикова,1,card
105272,2025-02-24,1,Композиции,completed,3688.84,0.0943,29,Наталья Петрова,0,cash
105273,2025-02-24,1,Сборные букеты,completed,2860.75,0.0897,37,Наталья Морозова,0,card
105274,2025-02-24,1,Пионы,completed,4022.87,0.0912,17,Ирина Морозова,0,card
105275,2025-02-24,2,Сборные букеты,completed,2936.55,0.0751,25,Ольга Иванова,0,cash
105276,2025-02-24,1,Розы,completed,2142.91,0.0427,23,Наталья Морозова,1,sbp
105277,2025-02-24,1,Композиции,completed,3472.13,0.0464,38,Анна Попова,1,card
105278,2025-02-24,1,Тюльпаны,completed,1997.41,0.0421,37,Анна Петрова,0,card
105279,2025-02-24,1,Хризантемы,completed,1892.18,0.0563,21,Алина Козлова,0,sbp
105280,2025-02-25,1,Тюльпаны,completed,2535.58,0.0736,39,Анна Смирнова,1,card
105281,2025-02-25,1,Сборные букеты,pending,2661.31,0.0633,32,Мария Лебедева,0,cash
105282,2025-02-25,2,Сборные букеты,completed,3166.23,0.0695,41,Анна Соколова,0,card
105283,2025-02-25,2,Тюльпаны,completed,1967.14,0.0198,23,Наталья Лебедева,0,card
105284,2025-02-25,1,Сборные букеты,completed,3196.82,0.0103,40,Анна Морозова,0,card
105285,2025-02-25,1,Пионы,completed,3958.65,0.0869,43,Наталья Козлова,0,card
105286,2025-02-25,2,Тюльпаны,completed,2269.46,0.1163,32,Мария Соколова,0,card
105287,2025-02-25,1,Тюльпаны,completed,1893.12,0.0718,58,Полина Смирнова,0,card
105288,2025-02-25,2,Тюльпаны,completed,2017.57,0.0501,37,Ольга Кузнецова,0,cash
105289,2025-02-26,1,Тюльпаны,completed,2305.0,0.0667,54,Ирина Петрова,0,card
105290,2025-02-26,1,Тюльпаны,completed,2490.58,0.0955,63,Мария Кузнецова,0,cash
105291,2025-02-26,1,Розы,completed,2654.67,0.0889,13,Елена Иванова,1,cash
105292,2025-02-26,2,Тюльпаны,completed,1988.57,0.0345,45,Мария Попова,1,card
105293,2025-02-26,1,Сборные букеты,completed,3071.57,0.0404,39,Елена Иванова,0,sbp
105294,2025-02-26,2,Сборные букеты,completed,3616.04,0.0589,34,Ирина Морозова,0,card
105295,2025-02-26,1,Сборные букеты,completed,3019.53,0.1073,25,Ирина Смирнова,0,card
105296,2025-02-26,1,Розы,completed,2870.6,0.0913,22,Алина Козлова,1,card
105297,2025-02-26,1,Розы,completed,2386.13,0.0646,20,Наталья Петрова,0,cash
105298,2025-02-27,1,Сборные букеты,completed,2987.74,0.0532,60,Анна Новикова,0,card
105299,2025-02-27,1,Сборные букеты,completed,3133.3,0.0241,39,Елена Иванова,0,card
105300,2025-02-27,1,Сборные букеты,completed,3084.41,0.1028,17,София Иванова,1,card
105301,2025-02-27,1,Розы,completed,2380.39,0.0113,20,Ирина Смирнова,0,card
105302,2025-02-27,2,Тюльпаны,completed,2007.91,0.1448,7,София Кузнецова,0,card
105303,2025-02-27,2,Розы,completed,2851.42,0.0737,45,Елена Новикова,0,card
105304,2025-02-27,1,Сборные букеты,completed,3259.14,0.0848,34,Ольга Козлова,1,card
105305,2025-02-27,1,Сборные букеты,completed,3329.67,0.1087,39,Дарья Соколова,0,card
105306,2025-02-27,1,Розы,completed,2945.86,0.1374,33,Мария Петрова,0,card
105307,2025-02-27,2,Розы,cancelled,2663.62,0.0411,42,Анна Новикова,0,card
105308,2025-02-27,1,Сборные букеты,completed,2928.54,0.0501,28,Алина Смирнова,0,cash
105309,2025-02-27,1,Хризантемы,completed,2286.22,0.104,37,София Лебедева,1,sbp
105310,2025-02-27,1,Хризантемы,completed,2145.88,0.0828,36,Дарья Новикова,0,card
105311,2025-02-28,1,Розы,completed,2332.86,0.0758,19,Алина Смирнова,0,sbp
105312,2025-02-28,1,Розы,completed,2321.6,0.0185,24,Елена Соколова,0,card
105313,2025-02-28,1,Хризантемы,completed,2097.22,0.0706,29,Ирина Козлова,0,card
105314,2025-02-28,1,Композиции,completed,3406.0,0.0095,37,София Соколова,0,card
105315,2025-02-28,2,Композиции,completed,3524.19,0.0111,48,Мария Кузнецова,0,card
105316,2025-02-28,1,Хризантемы,cancelled,2224.96,0.0873,34,Анна Смирнова,0,card
105317,2025-02-28,1,Тюльпаны,completed,2267.99,0.0588,32,Наталья Лебедева,0,cash
105318,2025-02-28,2,Розы,completed,2926.57,0.0709,35,Дарья Иванова,0,cash
105319,2025-02-28,3,Тюльпаны,completed,1846.06,0.0716,27,Полина Соколова,0,card
105320,2025-02-28,2,Сборные букеты,pending,3137.75,0.1379,31,Алина Новикова,0,card
105321,2025-02-28,1,Тюльпаны,completed,2253.83,0.0454,51,Полина Смирнова,0,cash
105322,2025-02-28,1,Хризантемы,cancelled,1653.15,0.0419,30,Ирина Петрова,0,cash
105323,2025-02-28,2,Розы,completed,2489.92,0.1026,34,Мария Соколова,0,cash
105324,2025-02-28,2,Сборные букеты,completed,2897.09,0.0148,23,Алина Соколова,0,sbp
105325,2025-02-28,1,Композиции,completed,3449.77,0.0602,48,Анна Петрова,1,sbp
105326,2025-02-28,3,Розы,completed,3077.13,0.0401,18,Наталья Соколова,0,card
105327,2025-02-28,1,Сборные букеты,completed,3441.97,0.0324,32,Алина Иванова,0,card
105328,2025-03-01,1,Розы,completed,2369.86,0.0554,45,София Попова,0,sbp
105329,2025-03-01,1,Тюльпаны,pending,2216.84,0.0411,23,Дарья Иванова,0,card
105330,2025-03-01,1,Розы,completed,2671.94,0.0189,43,Ирина Новикова,0,card
105331,2025-03-01,1,Композиции,completed,3530.28,0.0173,8,Алина Морозова,0,card
105332,2025-03-01,1,Пионы,completed,3980.78,0.0486,20,Ирина Иванова,0,cash
105333,2025-03-01,1,Розы,completed,2615.82,0.1636,32,Елена Лебедева,1,card
105334,2025-03-01,1,Тюльпаны,completed,2472.27,0.0369,62,Мария Кузнецова,1,card
105335,2025-03-01,3,Розы,completed,2961.54,0.0662,31,Мария Петрова,0,card
105336,2025-03-01,3,Композиции,completed,3381.77,0.063,31,Наталья Козлова,0,card
105337,2025-03-01,1,Розы,completed,2724.06,0.0305,47,Ольга Новикова,0,card
105338,2025-03-01,1,Тюльпаны,completed,2297.32,0.1029,20,София Иванова,0,cash
105339,2025-03-01,1,Композиции,completed,3514.29,0.0553,0,Мария Петрова,1,cash
105340,2025-03-01,1,Сборные букеты,completed,3245.91,0.0572,54,Ольга Морозова,0,card
105341,2025-03-01,1,Розы,completed,2590.38,0.0847,40,Ирина Иванова,0,card
105342,2025-03-01,1,Тюльпаны,completed,2145.1,0.0537,28,Наталья Кузнецова,1,card
105343,2025-03-01,1,Розы,completed,2575.67,0.1417,34,Полина Морозова,0,cash
105344,2025-03-01,1,Тюльпаны,completed,1656.99,0.0654,46,София Соколова,0,card
105345,2025-03-01,1,Тюльпаны,completed,2083.31,0.0926,31,Ольга Петрова,0,card
105346,2025-03-01,1,Розы,completed,2401.98,0.126,35,Мария Иванова,1,card
105347,2025-03-01,1,Розы,completed,2287.98,0.1393,57,Наталья Соколова,0,card
105348,2025-03-01,1,Тюльпаны,completed,2416.48,0.0071,18,Алина Соколова,0,sbp
105349,2025-03-02,1,Тюльпаны,completed,2211.93,0.0641,39,Ольга Соколова,0,card
105350,2025-03-02,1,Тюльпаны,completed,2094.44,0.054,18,Наталья Смирнова,1,card
105351,2025-03-02,1,Сборные букеты,completed,2872.74,0.0024,52,Алина Морозова,0,card
105352,2025-03-02,2,Пионы,cancelled,4043.16,0.015,35,Полина Кузнецова,1,sbp
105353,2025-03-02,2,Розы,completed,2852.12,0.019,23,Елена Морозова,0,card
105354,2025-03-02,1,Тюльпаны,completed,1919.07,0.0179,15,Ольга Морозова,0,card
105355,2025-03-02,2,Композиции,completed,3528.94,0.0634,27,Ирина Смирнова,0,card
105356,2025-03-02,1,Композиции,completed,3635.97,0.0422,35,Полина Козлова,0,sbp
105357,2025-03-02,1,Пионы,completed,3467.08,0.0789,47,Полина Попова,0,sbp
105358,2025-03-02,2,Тюльпаны,completed,2173.33,0.0543,18,Ирина Лебедева,1,sbp
105359,2025-03-02,2,Розы,completed,2539.56,0.0363,21,Алина Соколова,0,card
105360,2025-03-02,1,Пионы,completed,3863.56,0.0672,27,Ирина Морозова,0,cash
105361,2025-03-02,1,Хризантемы,completed,1878.64,0.066,24,Ольга Соколова,0,card
105362,2025-03-02,1,Розы,completed,2579.28,0.0404,27,София Петрова,1,card
105363,2025-03-03,2,Композиции,completed,3953.2,0.0906,20,Наталья Новикова,0,sbp
105364,2025-03-03,1,Композиции,completed,3373.74,0.045,38,Анна Иванова,0,sbp
105365,2025-03-03,1,Пионы,completed,3957.18,0.0523,27,Елена Козлова,0,card
105366,2025-03-03,1,Розы,completed,2987.84,0.0536,33,Елена Козлова,0,card
105367,2025-03-03,2,Сборные букеты,completed,2961.0,0.0516,35,София Соколова,0,card
105368,2025-03-03,1,Хризантемы,completed,2388.23,0.0838,16,София Иванова,0,sbp
105369,2025-03-03,2,Сборные букеты,completed,3083.17,0.0378,38,Наталья Кузнецова,0,sbp
105370,2025-03-03,2,Розы,completed,3026.02,0.0629,34,Мария Козлова,0,cash
105371,2025-03-03,1,Тюльпаны,completed,2266.04,0.0518,36,Дарья Новикова,0,card
105372,2025-03-03,3,Пионы,completed,4130.56,0.1024,27,Ирина Соколова,0,card
105373,2025-03-03,2,Сборные букеты,completed,3067.56,0.0161,28,Анна Попова,0,card
105374,2025-03-03,1,Сборные букеты,completed,2859.71,0.094,34,Полина Смирнова,1,cash
105375,2025-03-03,1,Розы,completed,2565.67,0.0821,34,Анна Попова,0,cash
105376,2025-03-03,1,Композиции,completed,3642.42,0.031,19,Полина Лебедева,0,card
105377,2025-03-03,1,Розы,pending,2546.12,0.0154,52,Елена Морозова,0,card
105378,2025-03-03,1,Хризантемы,completed,1919.34,0.0463,25,Мария Попова,0,card
105379,2025-03-03,2,Розы,completed,2578.83,0.0756,32,Ольга Иванова,0,card
105380,2025-03-03,2,Хризантемы,completed,2292.34,0.0477,45,Наталья Петрова,0,card
105381,2025-03-03,2,Сборные букеты,completed,3351.54,0.0223,27,Полина Попова,1,card
105382,2025-03-03,1,Пионы,completed,3746.23,0.0601,36,Ирина Новикова,0,card
105383,2025-03-03,1,Сборные букеты,completed,2849.91,0.0903,7,Ольга Соколова,0,card
105384,2025-03-04,2,Розы,completed,2717.46,0.0097,7,Мария Смирнова,0,sbp
105385,2025-03-04,1,Розы,completed,2885.06,0.0345,33,София Морозова,0,card
105386,2025-03-04,1,Тюльпаны,completed,2353.12,0.0538,35,Дарья Смирнова,0,cash
105387,2025-03-04,1,Сборные букеты,completed,2721.59,0.0255,46,Мария Иванова,0,sbp
105388,2025-03-04,1,Сборные букеты,completed,2938.9,0.055,43,Анна Лебедева,1,card
105389,2025-03-04,2,Розы,completed,2429.27,0.1603,12,Дарья Иванова,0,card
105390,2025-03-04,1,Тюльпаны,completed,2042.15,0.1709,48,Дарья Попова,0,card
105391,2025-03-04,1,Тюльпаны,completed,2453.97,0.081,19,Ирина Петрова,0,cash
105392,2025-03-04,1,Розы,completed,2236.03,0.0539,43,Алина Кузнецова,0,cash
105393,2025-03-04,1,Тюльпаны,completed,1744.85,0.1115,28,София Кузнецова,1,card
105394,2025-03-04,1,Сборные букеты,completed,2814.72,0.0596,66,Алина Соколова,0,cash
105395,2025-03-04,1,Тюльпаны,completed,2164.21,0.0581,26,Мария Морозова,0,card
105396,2025-03-04,1,Композиции,completed,3581.57,0.0051,32,Полина Лебедева,0,card
105397,2025-03-04,2,Пионы,completed,4074.24,0.094,33,Дарья Петрова,0,card
105398,2025-03-04,1,Тюльпаны,completed,2359.65,0.028,30,Полина Петрова,0,sbp
105399,2025-03-04,1,Пионы,completed,3505.12,0.1107,21,Мария Кузнецова,0,card
105400,2025-03-04,1,Сборные букеты,completed,3258.43,0.027,59,Ирина Новикова,0,card
105401,2025-03-04,1,Хризантемы,completed,1920.34,0.0394,26,Елена Попова,0,cash
105402,2025-03-04,1,Розы,completed,2709.93,0.0234,25,София Кузнецова,0,cash
105403,2025-03-04,1,Сборные букеты,completed,2705.85,0.0218,32,Ирина Смирнова,0,card
105404,2025-03-04,1,Тюльпаны,pending,2102.09,0.0521,35,Ирина Петрова,0,card
105405,2025-03-04,1,Сборные букеты,completed,3048.98,0.1108,25,Наталья Попова,0,sbp
105406,2025-03-04,3,Тюльпаны,cancelled,2525.27,0.0102,40,Алина Петрова,0,card
105407,2025-03-05,1,Сборные букеты,completed,2648.24,0.0501,35,Наталья Попова,0,sbp
105408,2025-03-05,2,Розы,completed,2640.77,0.0691,31,София Новикова,0,sbp
105409,2025-03-05,1,Композиции,completed,3206.25,0.044,40,Дарья Петрова,0,card
105410,2025-03-05,3,Композиции,completed,3726.21,0.0632,19,Елена Иванова,0,cash
105411,2025-03-05,1,Розы,completed,2719.99,0.0772,26,Ирина Петрова,0,sbp
105412,2025-03-05,1,Пионы,completed,4176.18,0.0283,33,Ирина Козлова,0,card
105413,2025-03-05,1,Сборные букеты,completed,2879.29,0.0137,44,Дарья Иванова,0,card
105414,2025-03-05,1,Пионы,completed,4096.99,0.0704,30,София Иванова,0,card
105415,2025-03-05,1,Розы,completed,2848.4,0.0972,29,Ольга Иванова,1,cash
105416,2025-03-05,2,Тюльпаны,completed,1824.49,0.0107,6,Полина Новикова,0,cash
105417,2025-03-05,1,Розы,completed,2683.72,0.0228,25,Дарья Иванова,0,card
105418,2025-03-05,2,Розы,completed,2844.87,0.0497,11,Мария Морозова,0,card
105419,2025-03-05,1,Сборные букеты,completed,2940.08,0.0556,16,Ольга Соколова,0,card
105420,2025-03-05,1,Сборные букеты,completed,2730.63,0.0146,37,София Смирнова,0,card
105421,2025-03-05,1,Пионы,completed,4100.45,0.0997,73,Полина Морозова,0,card
105422,2025-03-05,2,Хризантемы,completed,1810.11,0.0214,33,Наталья Иванова,1,card
105423,2025-03-05,1,Розы,completed,2509.76,0.0119,37,Елена Петрова,0,card
105424,2025-03-05,3,Тюльпаны,completed,2262.17,0.0273,20,Ирина Иванова,0,cash
105425,2025-03-05,2,Розы,completed,2791.42,0.0445,18,Мария Смирнова,0,sbp
105426,2025-03-05,2,Розы,completed,2496.14,0.0776,56,Анна Морозова,0,sbp
105427,2025-03-05,1,Пионы,cancelled,3742.39,0.0984,23,Ольга Соколова,0,card
105428,2025-03-05,1,Тюльпаны,pending,2122.76,0.1013,9,Полина Лебедева,1,card
105429,2025-03-06,2,Сборные букеты,completed,3303.41,0.0594,34,Ирина Смирнова,0,card
105430,2025-03-06,1,Розы,completed,3052.24,0.0589,28,Елена Морозова,0,card
105431,2025-03-06,1,Хризантемы,completed,1657.35,0.0619,40,Елена Морозова,1,card
105432,2025-03-06,1,Розы,completed,2618.38,0.0514,52,Алина Попова,1,sbp
105433,2025-03-06,1,Тюльпаны,completed,1861.96,0.0321,37,София Попова,0,card
105434,2025-03-06,1,Тюльпаны,pending,2325.14,0.0053,36,Ирина Новикова,0,card
105435,2025-03-06,1,Розы,completed,2342.52,0.123,41,Ольга Попова,0,card
105436,2025-03-06,1,Тюльпаны,completed,1952.58,0.0263,65,Наталья Морозова,0,card
105437,2025-03-06,1,Розы,completed,2419.36,0.0647,60,Мария Смирнова,0,card
105438,2025-03-06,1,Сборные букеты,completed,2980.24,0.0494,29,Дарья Смирнова,0,card
105439,2025-03-06,1,Тюльпаны,completed,2172.1,0.0498,44,Наталья Петрова,0,sbp
